Path	Content	URL	Form or Genre	Occurrence	MODS version

/mods/titleInfo		http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	2	3.2
/mods/titleInfo/title	Strathcona chronicle	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2
/mods/titleInfo/nonSort	The 	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2

/mods/titleInfo		http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	2	3.2
/mods/titleInfo/@type	alternative	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2
/mods/titleInfo/title	Chronicle	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2

/mods/typeOfResource	text	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2

/mods/genre	newspaper	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2
/mods/genre/@authority	marcgt	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2

/mods/originInfo		http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2
/mods/originInfo/place		http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	2	3.2
/mods/originInfo/place/placeTerm	abc	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2
/mods/originInfo/place/placeTerm/@authority	marccountry	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2
/mods/originInfo/place/placeTerm/@type	code	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2
/mods/originInfo/place		http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	2	3.2
/mods/originInfo/place/placeTerm	Strathcona, Alta	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2
/mods/originInfo/place/placeTerm/@type	text	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2
/mods/originInfo/publisher	The Chronicle Company	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2
/mods/originInfo/dateIssued	1904-1911	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	3	3.2
/mods/originInfo/dateIssued	1904	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	3	3.2
/mods/originInfo/dateIssued/@encoding	marc	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2
/mods/originInfo/dateIssued/@point	start	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2
/mods/originInfo/dateIssued	1911	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	3	3.2
/mods/originInfo/dateIssued/@encoding	marc	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2
/mods/originInfo/dateIssued/@point	end	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2
/mods/originInfo/issuance	continuing	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2

/mods/language		http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2
/mods/language/languageTerm	eng	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2
/mods/language/languageTerm/@authority	iso639-2b	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2
/mods/language/languageTerm/@type	code	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2

/mods/physicalDescription		http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2
/mods/physicalDescription/form	print	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2
/mods/physicalDescription/form/@authority	marcform	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2

    /mods/note	Began publication in 1904; ceased in 1911?--Cf. Alberta newspapers, 1880-1982 : an historical directory.	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	4	3.2
/mods/note/@type	public	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2

    /mods/note	Weekly, Apr. 26, 1907-Nov. 14, 1908? ; Biweekly, Nov. 17, 1909-	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	4	3.2
/mods/note/@type	public	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2

    /mods/note	Daily edition issued as: Strathcona evening chronicle.	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	4	3.2
/mods/note/@type	public	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2

/mods/note	newspapers	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	4	3.2
/mods/note/@type	local:oaiset	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2

/mods/subject		http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	2	3.2
/mods/subject/hierarchicalGeographic		http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2
/mods/subject/hierarchicalGeographic/country	Canada	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2
/mods/subject/hierarchicalGeographic/province	Alberta	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2
/mods/subject/hierarchicalGeographic/city	Edmonton	http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2

/mods/subject		http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	2	3.2
/mods/subject/hierarchicalGeographic		http://peel.library.ualberta.ca/newspapers/SCC.html	newspaper	1	3.2
